0.999253	0.014454	-0.035841	-0.014371	0.999893	0.002581	0.035875	-0.002064	0.999354	0.330900	-0.401854	0.853826
0.999862	0.015428	-0.006188	-0.015503	0.999805	-0.012196	0.005999	0.012291	0.999906	0.634264	-0.621667	0.459609
0.998912	0.012404	-0.044954	-0.012542	0.999917	-0.002782	0.044916	0.003343	0.998985	0.289419	-0.431863	0.854243
0.999342	0.006657	-0.035665	-0.006557	0.999974	0.002924	0.035684	-0.002688	0.999360	-0.255425	-0.112006	0.960319
0.999093	0.015732	-0.039579	-0.016115	0.999826	-0.009365	0.039425	0.009995	0.999173	0.570503	-0.523076	0.633181
0.998593	0.015547	-0.050692	-0.015204	0.999859	0.007136	0.050795	-0.006355	0.998689	0.526393	-0.178483	0.831297
0.999055	0.009387	-0.042436	-0.009342	0.999956	0.001262	0.042446	-0.000865	0.999098	0.680526	-0.133387	0.720481
0.999073	0.017123	-0.039493	-0.017001	0.999850	0.003421	0.039545	-0.002746	0.999214	0.748328	-0.199669	0.632564
0.998905	0.021954	-0.041314	-0.022177	0.999742	-0.004961	0.041195	0.005871	0.999134	0.669805	-0.536169	0.513697
0.998806	0.015374	-0.046364	-0.015023	0.999856	0.007898	0.046479	-0.007192	0.998893	0.538278	-0.150631	0.829197
0.996464	0.035837	-0.075989	-0.035073	0.999320	0.011374	0.076345	-0.008669	0.997044	0.017475	-0.322325	0.946468
0.999345	0.035166	-0.008487	-0.034916	0.998996	0.028057	0.009466	-0.027742	0.999570	0.930978	-0.080356	0.356121
0.999065	0.024471	-0.035647	-0.024511	0.999699	-0.000682	0.035619	0.001555	0.999364	0.438569	-0.341503	0.831284
0.998044	0.020973	-0.058898	-0.020643	0.999768	0.006199	0.059015	-0.004971	0.998245	0.146978	-0.168647	0.974657
0.998711	0.006269	-0.050374	-0.006329	0.999979	-0.001028	0.050367	0.001346	0.998730	0.177282	-0.270035	0.946389
0.999243	0.001520	-0.038876	-0.001868	0.999958	-0.008923	0.038861	0.008989	0.999204	0.352456	-0.551807	0.755833
0.999408	0.004376	-0.034122	-0.004110	0.999961	0.007861	0.034155	-0.007716	0.999387	0.245531	-0.162264	0.955712
0.999813	0.006434	-0.018254	-0.006548	0.999959	-0.006191	0.018213	0.006309	0.999814	0.263605	-0.713364	0.649325
0.999557	0.000165	-0.029772	0.000132	0.999950	0.009993	0.029772	-0.009992	0.999507	0.209733	-0.248289	0.945708
0.999954	0.001103	-0.009556	-0.001179	0.999968	-0.007889	0.009547	0.007900	0.999923	0.424445	-0.551294	0.718277
0.998480	0.014480	-0.053185	-0.014554	0.999894	-0.000997	0.053165	0.001769	0.998584	-0.883652	-0.150608	0.443256
0.999728	0.012841	-0.019463	-0.012690	0.999889	0.007852	0.019561	-0.007603	0.999780	0.357445	-0.005651	0.933917
0.999900	0.005569	-0.012976	-0.005813	0.999804	-0.018899	0.012868	0.018973	0.999737	0.133799	-0.882692	0.450503
0.999472	0.018989	-0.026375	-0.019024	0.999818	-0.001076	0.026350	0.001577	0.999652	-0.100379	-0.314856	0.943816
0.999961	0.006313	-0.006235	-0.006321	0.999979	-0.001265	0.006227	0.001304	0.999980	0.479902	-0.239262	0.844066
0.999079	0.011421	-0.041369	-0.011467	0.999934	-0.000860	0.041357	0.001334	0.999144	-0.932431	-0.123189	0.339701
0.999942	0.009451	-0.005179	-0.009302	0.999558	0.028240	0.005444	-0.028190	0.999588	0.374974	0.413335	0.829788
0.999977	0.006727	0.000558	-0.006737	0.999789	0.019388	-0.000427	-0.019391	0.999812	0.538458	0.563308	0.626695
0.999695	0.015065	-0.019565	-0.015032	0.999885	0.001806	0.019590	-0.001512	0.999807	-0.050879	-0.298059	0.953190
0.999994	-0.002753	0.002189	0.002719	0.999876	0.015535	-0.002231	-0.015529	0.999877	0.375738	0.508463	0.774782
0.999962	-0.004472	-0.007475	0.004478	0.999990	0.000837	0.007472	-0.000870	0.999972	-0.081196	-0.194441	0.977548
0.999978	-0.003792	-0.005400	0.003796	0.999992	0.000824	0.005397	-0.000844	0.999985	-0.032076	-0.179954	0.983152
0.999898	-0.013436	0.004806	0.013451	0.999905	-0.003075	-0.004765	0.003139	0.999984	0.194322	-0.432817	0.880289
0.999907	-0.010159	-0.009123	0.010129	0.999943	-0.003332	0.009156	0.003239	0.999953	-0.315524	-0.229673	0.920703
0.999998	-0.002151	-0.000430	0.002151	0.999998	0.000413	0.000429	-0.000414	1.000000	-0.058957	-0.116005	0.991497
0.999988	-0.000526	0.004932	0.000451	0.999885	0.015181	-0.004939	-0.015178	0.999873	0.141648	0.547530	0.824710
0.999992	-0.002013	0.003484	0.002007	0.999996	0.001862	-0.003488	-0.001855	0.999992	0.145446	-0.130724	0.980692
0.999983	-0.002192	0.005352	0.002033	0.999560	0.029581	-0.005415	-0.029569	0.999548	0.092228	0.511613	0.854252
0.999980	0.005353	-0.003355	-0.005346	0.999983	0.002211	0.003367	-0.002193	0.999992	-0.044732	-0.391723	0.918995
0.999916	0.006249	-0.011317	-0.006168	0.999955	0.007182	0.011362	-0.007111	0.999910	-0.050384	-0.258494	0.964698
0.999989	-0.002564	0.003909	0.002668	0.999632	-0.026992	-0.003838	0.027002	0.999628	0.268759	-0.909409	0.317401
0.999993	-0.003063	0.001927	0.003028	0.999831	0.018160	-0.001982	-0.018154	0.999833	0.326557	0.496902	0.804021
0.999979	0.000575	-0.006419	-0.000582	0.999999	-0.001095	0.006418	0.001099	0.999979	0.127551	-0.280420	0.951365
0.999998	0.000887	0.001942	-0.000910	0.999928	0.011947	-0.001932	-0.011949	0.999927	0.332650	0.163892	0.928700
0.999994	0.001986	0.002685	-0.001969	0.999977	-0.006501	-0.002698	0.006496	0.999975	0.320870	-0.382992	0.866233
0.999994	0.001961	-0.002718	-0.001962	0.999998	-0.000101	0.002718	0.000106	0.999996	0.185556	-0.459819	0.868410
0.999947	0.002234	0.010020	-0.002157	0.999968	-0.007642	-0.010037	0.007620	0.999921	0.388936	-0.429070	0.815247
0.999993	-0.003583	0.000803	0.003583	0.999994	0.000040	-0.000803	-0.000037	1.000000	0.087353	-0.243885	0.965862
0.999979	0.004383	0.004783	-0.004365	0.999983	-0.003897	-0.004800	0.003876	0.999981	0.293630	-0.346969	0.890726
0.999962	-0.006705	0.005658	0.006678	0.999966	0.004898	-0.005690	-0.004860	0.999972	0.234514	-0.142977	0.961541
0.999998	-0.001650	0.000766	0.001645	0.999983	0.005592	-0.000775	-0.005591	0.999984	0.114427	-0.179920	0.977003
0.999998	0.001973	-0.000712	-0.001972	0.999996	0.001773	0.000716	-0.001771	0.999998	-0.033072	-0.387792	0.921153
0.999875	-0.002279	0.015664	0.002159	0.999968	0.007670	-0.015681	-0.007635	0.999848	0.660956	-0.008107	0.750381
0.999999	0.000020	-0.001483	-0.000017	0.999998	0.002125	0.001483	-0.002125	0.999997	-0.039913	-0.241966	0.969463
0.999996	-0.000046	-0.002697	0.000033	0.999989	-0.004749	0.002697	0.004749	0.999985	-0.066564	-0.482411	0.873412
0.999999	-0.000250	0.001114	0.000247	0.999994	0.003359	-0.001115	-0.003358	0.999994	0.080923	-0.169569	0.982190
0.999987	0.002495	-0.004521	-0.002481	0.999992	0.003143	0.004529	-0.003131	0.999985	-0.155652	-0.192489	0.968876
0.999997	0.001580	-0.001846	-0.001573	0.999991	0.003830	0.001852	-0.003828	0.999991	-0.028669	-0.193751	0.980632
0.999996	-0.001283	-0.002562	0.001291	0.999994	0.003126	0.002558	-0.003129	0.999992	-0.114350	-0.143252	0.983058
0.999996	0.001362	0.002571	-0.001364	0.999999	0.000954	-0.002569	-0.000958	0.999996	0.061812	-0.288829	0.955383
0.999992	0.001825	-0.003490	-0.001826	0.999998	-0.000489	0.003489	0.000495	0.999994	-0.193610	-0.235268	0.952452
0.999992	0.003593	-0.001584	-0.003587	0.999987	0.003750	0.001598	-0.003745	0.999992	-0.172580	-0.161777	0.971619
0.999981	0.006119	0.001089	-0.006124	0.999969	0.005009	-0.001058	-0.005016	0.999987	0.470920	0.001677	0.882174
0.999584	0.005472	-0.028332	-0.005504	0.999984	-0.001062	0.028326	0.001217	0.999598	-0.919516	-0.114151	0.376112
0.999367	0.014853	-0.032338	-0.014825	0.999889	0.001119	0.032351	-0.000639	0.999476	0.042928	-0.173826	0.983840
0.999414	0.014413	-0.031052	-0.014379	0.999896	0.001327	0.031068	-0.000880	0.999517	-0.084993	-0.158407	0.983709
0.998654	0.025234	-0.045312	-0.024888	0.999657	0.008200	0.045503	-0.007061	0.998939	0.163318	-0.149253	0.975218
0.999287	0.009228	-0.036611	-0.008946	0.999929	0.007862	0.036681	-0.007529	0.999299	0.125856	-0.110198	0.985909
0.999124	0.012469	-0.039943	-0.012452	0.999922	0.000674	0.039949	-0.000176	0.999202	0.070604	-0.222786	0.972307
0.998891	0.012631	-0.045352	-0.012437	0.999912	0.004551	0.045406	-0.003982	0.998961	0.113213	-0.083517	0.990054
